Index,Question,Subject,Correct_ernie-4.0-turbo,Extracted_ernie-4.0-turbo,Score_ernie-4.0-turbo,Invalid_ernie-4.0-turbo
118,"Which of the following options completes the following statement? ""The right atrioventricular valveâ?"",is a semilunar valve,is prevented from everting by papillary muscles.,is open during systole.,prevents blood returning from the pulmonary trunk as the heart relaxes.,B,anatomy
119,Which one of the following brain areas is supplied by branches of the subclavian arteries?,The frontal lobe,The parietal lobe,The hypothalamus,The cerebellum,D,anatomy
120,Which of the following structures is part of the small intestine?,Ascending colon,Cecum,Ileum,Sigmoid colon,C,anatomy
121,During an inferior alveolar nerve block the needle ideally passes,posterior and medial to medial pterygoid.,anterior and lateral to medial pterygoid.,through medial pterygoid.,inferior to medial pterygoid.,B,anatomy
122,Patients with which of the following diseases are treated with injections of vitamin B-12?,Bell's palsy,Crohn's disease,Pernicious anemia,Graves' disease,C,anatomy
123,Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?,The maxillary bone,The temporal bone,The sphenoid bone,The frontal bone,B,anatomy
124,Parasympathetic preganglionic axons leave the CNS with the,cervical spinal nerves.,thoracic spinal nerves.,lumbar spinal nerves.,sacral spinal nerves.,D,anatomy
125,A patient with damage to their cervical sympathetic chain will show the following signs and symptoms.,Pupillary constriction,Pupillary constriction and vasodilation of facial vessels,Pupillary constriction",anatomy,TRUE,B,1,FALSE
126,Which of the following cranial nerves is related to the sense of smell?,anatomy,TRUE,C,1,FALSE
127,Where are the vital centres located in the brainstem?,anatomy,TRUE,C,1,FALSE
128,Saliva contains an enzyme that acts upon which of the following nutrients?,anatomy,TRUE,A,1,FALSE
129,During swallowing the,anatomy,FALSE,B,0,FALSE
130,The dorsal roots of all spinal nerves contain,anatomy,TRUE,A,1,FALSE
131,Which of the following is the master gland of the endocrine system?,anatomy,TRUE,D,1,FALSE
132,Loss of somatic sensation over the anterior two-thirds of the tongue indicates damage to the,anatomy,FALSE,B,0,FALSE
133,"In men, specimens for gonococcal cultures are most commonly obtained from which of the following structures?",anatomy,TRUE,C,1,FALSE
134,Which of the following structures should be visible on a dental panoramic radiograph?,anatomy,FALSE,C,0,FALSE
0,"What is true for a type-Ia (""type one-a"") supernova?",astronomy,TRUE,A,1,FALSE
1,If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,astronomy,TRUE,D,1,FALSE
2,Why is the sky blue?,astronomy,TRUE,C,1,FALSE
3,Youâve made a scientific theory that there is an attractive force between all objects. When will your theory be proven to be correct?,astronomy,TRUE,C,1,FALSE
4,Which of the following is/are true?,astronomy,FALSE,A,0,FALSE
5,A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,astronomy,TRUE,C,1,FALSE
6,"Some of Mars'water is frozen in the soil and the ice caps and some was lost due to solar wind stripping but much of the original water is thought to have been lost through another mechanism. What happened to this ""lost""water?",astronomy,TRUE,B,1,FALSE
7,Most rocks on the Moon's surface are older than those on the Earth's surface. The best evidence for this is:,astronomy,TRUE,B,1,FALSE
8,What is the second most common element in the solar system?,astronomy,TRUE,D,1,FALSE
9,What is the source of the material that causes meteor showers?,astronomy,TRUE,D,1,FALSE
10,Why does the plasma (ion) tail of a comet always point away from the Sun?,astronomy,TRUE,D,1,FALSE
11,How did Eratosthenes estimate the size of Earth in 240 B.C.?,astronomy,TRUE,C,1,FALSE
12,The Large Magellanic Cloud is ...,astronomy,TRUE,A,1,FALSE
13,Why do we look for water-ice in craters at Mercury's pole?,astronomy,TRUE,D,1,FALSE
14,The Milky Way is part of a giant supercluster with a diameter of 160 Mpc. What is the name of this supercluster?,astronomy,TRUE,B,1,FALSE
15,On which planet in our solar system can you find the Great Red Spot?,astronomy,TRUE,C,1,FALSE
16,Why does Earth have the strongest magnetic field among the terrestrial worlds?,astronomy,TRUE,C,1,FALSE
17,Which of the following is not true?,astronomy,TRUE,A,1,FALSE
18,Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:,astronomy,TRUE,D,1,FALSE
19,From laboratory measurements we know that a particular spectral line formed by hydrogen appears at a wavelength of 486.1 nanometers (nm). The spectrum of a particular star shows the same hydrogen line appearing at a wavelength of 485.9 nm. What can we conclude?,astronomy,TRUE,C,1,FALSE
20,The lithosphere of a planet is the layer that consists of,astronomy,TRUE,D,1,FALSE
21,What is the Cassini division of Saturn's rings?,astronomy,TRUE,D,1,FALSE
22,Which of the following statements about sidereal and solar days is not true?,astronomy,TRUE,D,1,FALSE
23,Meteorites with high metal content probably are,astronomy,TRUE,B,1,FALSE
24,Most people use CÂ°(degree Celsius) to measure everyday temperatures. Astronomers prefer to use K (Kelvin) to measure temperatures. Approximately how many Kelvin are 25 CÂ°?,astronomy,TRUE,C,1,FALSE
25,The four big moons of Jupiter are Callisto Europa Ganymede and Io. Which one of them has the smallest distance to Jupiter?,astronomy,TRUE,D,1,FALSE
26,Why are the season's in Mars' southern hemisphere so extreme?,astronomy,FALSE,D,0,FALSE
27,What Mars mission will be landing on May 25 2008 and will dig a trench into (hopefully) ice-rich soil?,astronomy,TRUE,D,1,FALSE
28,What is the significance of the 1:2:4 resonance in the Jupiter's moons system?,astronomy,FALSE,A,0,FALSE
29,The terrestrial planet cores contain mostly metal because,astronomy,TRUE,C,1,FALSE
30,Why are the inner planets made of denser materials than the outer planets?,astronomy,TRUE,B,1,FALSE
31,What do meteorites reveal about the solar system?,astronomy,TRUE,C,1,FALSE
32,Venus shows evidence of which of the following surface processes?,astronomy,TRUE,D,1,FALSE
33,Planetary rings are,astronomy,TRUE,D,1,FALSE
34,Suppose the angular separation of two stars is smaller than the angular resolution of your eyes. How will the stars appear to your eyes?,astronomy,TRUE,C,1,FALSE
35,What is not true of Jupiter's magnetic field?,astronomy,TRUE,D,1,FALSE
36,What does the astronomical term ecliptic describe?,astronomy,TRUE,A,1,FALSE
37,The so-called dark energy is a model to explain ...,astronomy,TRUE,C,1,FALSE
38,How do scientists know that the majority of meteorites come from the asteroid belt?,astronomy,FALSE,C,0,FALSE
39,"Jupiter and the other jovian planets are sometimes called ""gas giants."" In what sense is this term misleading?",astronomy,TRUE,B,1,FALSE
40,Which of the following is not one of nor follows directly from Kepler's laws?,astronomy,TRUE,C,1,FALSE
41,The name of the black hole in the center of our Milky Way is ...,astronomy,TRUE,D,1,FALSE
42,Why is Saturn almost as big as Jupiter despite its smaller mass?,astronomy,TRUE,A,1,FALSE
43,Which of these has NOT been one of the main hypotheses considered for the origin of the Moon?,astronomy,FALSE,D,0,FALSE
44,We were first able to accurately measure the diameter of Pluto from:,astronomy,TRUE,C,1,FALSE
45,According to the Solar Nebular theory what are asteroids and comets?,astronomy,TRUE,D,1,FALSE
46,How do we know how old the Earth is?,astronomy,TRUE,D,1,FALSE
47,Life on Earth originated from,astronomy,TRUE,A,1,FALSE
48,By locating the north celestial pole (NCP) in the sky how can you determine your latitude?,astronomy,TRUE,C,1,FALSE
49,How does the greenhouse effect work?,astronomy,TRUE,B,1,FALSE
50,Why is Saturn almost as big as Jupiter despite its smaller mass?,astronomy,TRUE,A,1,FALSE
51,Calculate the ratio of the solar radiation flux on Mercury's surface for perihelion (0.304 AU) versus aphelion (0.456 AU).,astronomy,TRUE,D,1,FALSE
52,The terrestrial planet cores contain mostly metal because,astronomy,TRUE,D,1,FALSE
53,Which of the following countries has sent landers to Venus?,astronomy,TRUE,A,1,FALSE
54,Which of the following is/are NOT caused by orbital resonance?,astronomy,TRUE,D,1,FALSE
55,Why is it thought that the climate on Mars changed when the planet lost its strong magnetic field?,astronomy,TRUE,C,1,FALSE
56,Which of the following moons is NOT one of the Galilean moons?,astronomy,TRUE,D,1,FALSE
57,Planet X orbits its sun once every 100 Earth days and rotates in the prograde direction around its axis with a sidereal day of 100 Earth days. How long is a solar day on Planet X?,astronomy,TRUE,D,1,FALSE
58,When traveling north from the United States into Canada youâll see the North Star (Polaris) getting _________.,astronomy,TRUE,C,1,FALSE
59,When will the next major impact occur on Earth?,astronomy,TRUE,D,1,FALSE
60,What about asteroids makes them stand out in sky surveys searching for them?,astronomy,TRUE,D,1,FALSE
61,Why did the solar nebula heat up as it collapsed?,astronomy,TRUE,D,1,FALSE
62,You observe the visible spectrum of a star viewed through a cloud of cool hydrogen gas.,astronomy,TRUE,B,1,FALSE
63,Which of the following most likely explains why Venus does not have a strong magnetic field?,astronomy,FALSE,D,0,FALSE
64,Which of the following characteristics would not necessarily suggest that a rock we found is a meteorite.,astronomy,TRUE,C,1,FALSE
65,Which is not a similarity between Saturn and Jupiter's atmospheres?,astronomy,TRUE,C,1,FALSE
66,Jupiter's orbital distance is roughly 5 AU. How many times brighter would the Sun have to be for Europa to receive the same solar flux that we currently receive on Earth (1380W/m2)?,astronomy,TRUE,B,1,FALSE
67,The Pleiades is an open star cluster that plays a role in many ancient stories and is well-known for containing ... bright stars.,astronomy,TRUE,B,1,FALSE
68,The nebular theory of the formation of the solar system successfully predicts all but one of the following. Which one does the theory not predict?,astronomy,TRUE,B,1,FALSE
69,A sand bag has a mass of 5kg and weight 50N on Earth. What is the mass and weight of this sand bag on a planet with half the gravity compared to Earth?,astronomy,TRUE,C,1,FALSE
70,Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?,astronomy,TRUE,B,1,FALSE
71,In addition to the conditions required for any solar eclipse what must also be true in order for you to observe a total solar eclipse?,astronomy,TRUE,D,1,FALSE
72,What effect or effects would be most significant if the Moon's orbital plane were exactly the same as the ecliptic plane?,astronomy,TRUE,C,1,FALSE
73,What type of radiation causes a black hole to evaporate over time?,astronomy,TRUE,D,1,FALSE
74,Approximately how far away is the Andromeda Galaxy?,astronomy,TRUE,C,1,FALSE
75,Which living organisms most resemble the common ancestor of all life according to genetic testing?,astronomy,TRUE,C,1,FALSE
76,How did Eratosthenes estimate the size of the Earth in 240 B.C.?,astronomy,TRUE,A,1,FALSE
77,Our current best observations show that Pluto has,astronomy,FALSE,D,0,FALSE
78,Pluto's extremely cold (~40 K) surface is composed of:,astronomy,TRUE,B,1,FALSE
79,A Mars year is approximately how many Earth years long?,astronomy,TRUE,C,1,FALSE
80,What is the correct numerical value and unit of the Boltzmann constant?,astronomy,TRUE,C,1,FALSE
81,Which statement about an atom is not true:,astronomy,TRUE,C,1,FALSE
82,Earth has been gradually warming over the past few decades. Based on a great deal of evidence scientists conclude that this warming is caused by ________.,astronomy,TRUE,A,1,FALSE
83,How do scientists know that the majority of meteorites come from the asteroid belt?,astronomy,TRUE,A,1,FALSE
84,Which factor s most important in determining the history of volanism and tectonism on a planet?,astronomy,TRUE,A,1,FALSE
85,The astronomical unit parsec (pc) plays a crucial role in astronomy. One parsec is equal to about 3.26 light-years. How is one parsec defined in astronomy?,astronomy,TRUE,A,1,FALSE
86,The term Schwarzschild radius usually describes properties of ...,astronomy,TRUE,C,1,FALSE
87,As the life of a star progresses heavy elements are produced. The elements form layers around the star in this order (starting from the outer layer):,astronomy,TRUE,B,1,FALSE
88,If you lived on Venus what phases of the Earth would you see? (Assume your telescope can see through Venusâs thick cloudsâ?,astronomy,TRUE,C,1,FALSE
89,Moons cause/contribute to which of the following?,astronomy,TRUE,D,1,FALSE
90,Mars has an atmospheric pressure of 600 pascals. If the acceleration due to gravity on Mars is (roughly) 4 m/s2 and the surface area of Mars is about 145000000 square km what is the approximate mass of the martian atmosphere?,astronomy,TRUE,D,1,FALSE
91,Why is the Mars Exploration Rover Spirit currently tilted towards the north?,astronomy,FALSE,C,0,FALSE
92,Mars has an atmosphere that is almost entirely carbon dioxide.Why isn't there a strong greenhouse effect keeping the planet warm?,astronomy,TRUE,A,1,FALSE
93,Which of the following was not cited as evidence for life in the martian meteorite ALH84001?,astronomy,TRUE,D,1,FALSE
94,Kirkwood gaps are observed in the main asteroid belt including at the position(s) where:,astronomy,FALSE,D,0,FALSE
95,The belts and zones of Jupiter are,astronomy,TRUE,B,1,FALSE
96,The two moons of Mars are called ...,astronomy,TRUE,D,1,FALSE
97,The visible part of the electromagnetic spectrum is between ...,astronomy,TRUE,C,1,FALSE
98,What is true about the rotation of a solid disk?,astronomy,TRUE,C,1,FALSE
99,The constellation ... is a bright W-shaped constellation in the northern sky.,astronomy,TRUE,C,1,FALSE
100,The so-called âbigfootâ?on Mars was actually a rock that was about 5 cm tall. It had an angular size of about 0.5 degrees (~30 pixels). How far away was this rock from the rover?,astronomy,TRUE,A,1,FALSE
101,Which is not an essential requirement for life as we know it?,astronomy,FALSE,A,0,FALSE
102,Suppose you live on the Moon. How long is a day (i.e. from sunrise to sunrise)?,astronomy,TRUE,C,1,FALSE
103,The famous Drake equation attempts to answer the following question:,astronomy,TRUE,D,1,FALSE
104,20000 years from now ...,astronomy,TRUE,C,1,FALSE
105,What element is most common among the Jovian Planets?,astronomy,TRUE,A,1,FALSE
106,Imagine that the Earth was instantly moved to an orbit three times further away from the Sun. How much longer would a year be?,astronomy,TRUE,B,1,FALSE
107,What would weigh the most on the moon?,astronomy,TRUE,C,1,FALSE
108,Why can't we see the Sun's corona except during total solar eclipses?,astronomy,TRUE,D,1,FALSE
109,"How do we think the ""hot Jupiters"" around other stars were formed?",astronomy,TRUE,B,1,FALSE
110,The resolution of a telescope is a measure of its:,astronomy,TRUE,B,1,FALSE
111,The axis of the Earth is tilted at an angle of approximately ... relative to the orbital plane around the Sun.,astronomy,TRUE,D,1,FALSE
112,Why do we see essentially the same face of the Moon at all times?,astronomy,TRUE,D,1,FALSE
113,The second cosmic velocity (or escape velocity) is the speed required by an object to escape the gravitational field of a celestial body with mass M and radius R. Which formula correctly calculates this velocity? (G: gravitational constant),astronomy,TRUE,C,1,FALSE
114,Why are there no impact craters on the surface of Io?,astronomy,TRUE,A,1,FALSE
